Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
05/29/23 12:00,0.48,0.41,7.0000000000000007E-2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.71,0.22,0.1,0.1,0.36,0.1,0.32,0.1,0.1,0.23,0.1,0.32,0.34,0.25,0.57999999999999996,0.97,0.56999999999999995,0.77,,0.1,0.1,0.1,0.02,0.1,,0.69,0.1,0.1,0.1
05/30/23 12:00,0.48,0.41,7.0000000000000007E-2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.71,0.22,0.1,0.1,0.36,0.1,0.32,0.1,0.1,0.23,0.1,0.32,0.34,0.25,0.57999999999999996,0.97,0.56999999999999995,0.77,,0.1,0.1,0.1,0.02,0.1,0.1,0.69,0.1,0.1,0.1
05/31/23 12:00,0.48,0.41,7.0000000000000007E-2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.1,0.32,,0.1,0.1,0.1,0.71,0.22,0.1,0.1,0.36,0.1,0.32,0.1,0.1,0.23,0.1,0.32,0.34,0.25,0.57999999999999996,0.97,0.56999999999999995,0.77,,0.1,0.1,0.1,0.02,0.1,0.1,,0.1,0.1,0.1
06/01/23 12:00,0.48,0.41,7.0000000000000007E-2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.71,0.22,0.1,0.1,0.36,0.1,0.32,0.1,0.1,0.23,0.1,0.32,0.34,0.25,0.57999999999999996,0.97,0.56999999999999995,0.77,,0.1,0.1,0.1,0.02,0.1,0.1,0.69,0.1,0.1,0.1
06/02/23 12:00,0.48,0.41,7.0000000000000007E-2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.71,0.22,0.1,0.1,0.36,0.1,0.32,0.1,0.1,0.23,0.1,0.32,0.34,0.25,0.57999999999999996,0.97,0.56999999999999995,0.77,,0.1,0.1,0.1,0.02,0.1,0.1,0.69,0.1,0.1,0.1
06/03/23 12:00,0.48,0.41,7.0000000000000007E-2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.71,0.22,0.1,0.1,0.36,0.1,0.32,0.1,0.1,0.23,0.1,0.32,0.34,0.25,0.57999999999999996,0.97,0.56999999999999995,0.77,,0.1,0.1,0.1,0.02,0.1,0.1,0.69,0.1,0.1,0.1
06/04/23 12:00,0.48,0.41,7.0000000000000007E-2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.1,0.1,0.1,0.32,0.1,0.1,0.1,0.1,0.71,0.22,0.1,0.1,0.36,0.1,0.32,0.1,0.1,0.23,0.1,0.32,0.34,0.25,0.57999999999999996,0.97,0.56999999999999995,0.77,,0.1,0.1,0.1,0.02,0.1,0.1,0.69,0.1,0.1,0.1
06/05/23 12:00,0.54,0.38,0.2,0.1,0.3,0.24,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2300000000000004,0.48,0.35,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.57999999999999996,0.31,0.42,,0.1,0.1,0.1,0.02,0.1,0.1,0.22,0.1,0.1,0.1
06/06/23 12:00,0.54,0.38,0.2,0.1,0.3,0.24,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2300000000000004,0.48,0.35,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.57999999999999996,0.31,0.42,,0.1,0.1,0.1,0.02,0.1,0.1,0.22,0.1,0.1,0.1
06/07/23 12:00,0.54,0.38,0.2,0.1,0.3,0.24,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2300000000000004,0.48,0.35,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.57999999999999996,0.31,0.42,8.44,0.1,0.1,0.1,0.02,0.1,0.1,0.22,0.1,0.1,0.1
06/08/23 12:00,0.54,0.38,,0.1,0.3,0.24,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2300000000000004,0.48,0.35,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.57999999999999996,0.31,0.42,8.44,0.1,0.1,0.1,0.02,0.1,0.1,0.22,0.1,0.1,0.1
06/09/23 12:00,0.54,0.38,,0.1,0.3,0.24,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2300000000000004,0.48,0.35,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,,0.57999999999999996,0.31,0.42,,0.1,0.1,0.1,0.02,0.1,0.1,0.22,0.1,0.1,0.1
06/10/23 12:00,0.54,0.38,0.2,0.1,0.3,0.24,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2300000000000004,0.48,0.35,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,,0.57999999999999996,0.31,0.42,8.44,0.1,0.1,0.1,0.02,0.1,0.1,0.22,0.1,0.1,0.1
06/11/23 12:00,0.54,0.38,0.2,0.1,0.3,0.24,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.25,0.1,0.1,0.35,0.1,0.1,0.1,0.1,4.2300000000000004,0.48,0.35,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,,0.57999999999999996,0.31,0.42,8.44,0.1,0.1,0.1,0.02,0.1,0.1,0.22,0.1,0.1,0.1
06/12/23 12:00,0.2,0.31,0.11,0.1,0.1,0.23,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.43,0.63,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.7,,0.65,0.1,0.1,1.51,0.1,0.1,0.1,0.04,0.1,0.1,0.25,0.1,0.1,0.1
06/13/23 12:00,0.2,0.31,0.11,0.1,0.1,0.23,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.43,0.63,0.1,0.1,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.7,,0.65,0.1,0.1,1.51,0.1,0.1,0.1,0.04,0.1,0.1,0.25,0.1,0.1,0.1
06/14/23 12:00,0.2,0.31,0.11,0.1,0.1,0.23,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.43,0.63,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.7,,0.65,0.1,0.1,1.51,0.1,0.1,0.1,0.04,0.1,0.1,0.25,0.1,0.1,0.1
06/15/23 12:00,0.2,0.31,0.11,0.1,0.1,0.23,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.43,0.63,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.7,,0.65,0.1,0.1,1.51,0.1,0.1,0.1,0.04,0.1,0.1,0.25,0.1,0.1,0.1
06/16/23 12:00,0.2,0.31,0.11,0.1,0.1,0.23,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.43,0.63,0.1,0.1,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.7,,0.65,0.1,0.1,1.51,0.1,0.1,0.1,0.04,0.1,0.1,0.25,0.1,0.1,0.1
06/17/23 12:00,0.2,0.31,0.11,0.1,0.1,0.23,0.1,,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.1,0.1,0.35,0.1,0.1,0.1,0.1,0.43,0.63,0.1,0.1,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.7,,0.65,0.1,0.1,1.51,0.1,0.1,0.1,,0.1,0.1,0.25,0.1,0.1,0.1
06/18/23 12:00,0.2,0.31,0.11,0.1,0.1,0.23,0.1,,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.28000000000000003,0.21,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.43,0.63,0.1,0.1,0.25,0.1,0.1,,0.1,0.1,0.1,0.1,0.22,0.7,,0.65,0.1,0.1,1.51,0.1,0.1,0.1,,0.1,0.1,0.25,0.1,0.1,0.1
06/19/23 12:00,0.41,0.1,7.0000000000000007E-2,0.1,0.1,0.1,0.1,,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.22,0.28000000000000003,0.21,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,,0.1,0.1,0.1,0.28999999999999998,0.84,0.92,,0.37,0.1,0.65,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1
06/20/23 12:00,0.41,0.1,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.22,0.28000000000000003,0.21,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,,0.1,0.1,0.1,0.28999999999999998,0.84,0.92,,0.37,0.1,0.65,,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
06/21/23 12:00,0.41,0.1,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.22,0.28000000000000003,0.21,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,,0.1,0.1,0.1,0.28999999999999998,0.84,0.92,,0.37,0.1,0.65,,0.1,0.1,0.1,,0.1,0.1,0.1,0.1,0.1,0.1
06/22/23 12:00,0.41,0.1,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.22,0.28000000000000003,0.21,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.84,0.92,,0.37,0.1,0.65,,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
06/23/23 12:00,0.41,0.1,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.22,0.28000000000000003,0.21,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.84,0.92,,0.37,0.1,0.65,,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
06/24/23 12:00,0.41,0.1,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.22,0.28000000000000003,0.21,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.84,0.92,,0.37,0.1,0.65,,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
06/25/23 12:00,0.41,0.1,7.0000000000000007E-2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.23,0.22,0.24,0.1,0.51,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.28999999999999998,0.84,0.92,,0.37,0.1,0.65,,0.1,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
06/26/23 12:00,0.46,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.22,0.24,0.1,0.51,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.33,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.21,0.99,0.1,0.1,,0.1,,0.1,0.02,0.1,0.1,0.74,0.1,0.1,0.1
06/27/23 12:00,0.46,0.34,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.22,0.24,0.1,0.51,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.33,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.21,0.99,0.1,0.1,,0.1,,0.1,0.02,0.1,0.1,0.74,0.1,0.1,0.1
06/28/23 12:00,0.46,0.34,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.22,0.24,0.1,0.51,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.33,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.21,0.99,0.1,0.1,,0.1,,0.1,,0.1,0.1,0.74,0.1,0.1,0.1
06/29/23 12:00,0.46,0.34,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.22,0.24,0.1,0.51,0.1,0.1,0.1,0.1,0.1,0.1,,0.1,0.22,0.33,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.21,0.99,0.1,0.1,,0.1,,0.1,0.02,0.1,0.1,0.74,0.1,0.1,0.1
06/30/23 12:00,0.46,0.34,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.22,0.24,0.1,0.51,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.33,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.21,0.99,0.1,0.1,,0.1,,0.1,0.02,0.1,0.1,0.74,0.1,0.1,0.1
07/01/23 12:00,0.46,0.34,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.22,0.24,0.1,0.51,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.33,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.21,0.99,0.1,0.1,,0.1,,0.1,0.02,0.1,0.1,0.74,0.1,0.1,0.1
07/02/23 12:00,0.46,0.34,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.23,0.22,0.24,0.1,0.51,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22,0.33,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.21,0.99,0.1,0.1,,0.1,,0.1,0.02,0.1,0.1,0.74,0.1,0.1,0.1
07/03/23 12:00,0.26,0.57999999999999996,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.28999999999999998,0.1,0.52,0.23,0.79,0.34,0.1,1.51,0.21,,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
07/04/23 12:00,0.26,0.57999999999999996,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.28999999999999998,0.1,0.52,0.23,0.79,0.34,0.1,1.51,0.21,,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
07/05/23 12:00,0.26,0.57999999999999996,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.28999999999999998,0.1,0.52,0.23,0.79,0.34,0.1,1.51,0.21,,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
07/06/23 12:00,0.26,0.57999999999999996,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.28999999999999998,0.1,0.52,0.23,0.79,0.34,0.1,1.51,0.21,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
07/07/23 12:00,0.26,0.57999999999999996,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.28999999999999998,0.1,0.52,0.23,0.79,0.34,0.1,1.51,0.21,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
07/08/23 12:00,0.26,0.57999999999999996,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.28999999999999998,0.1,0.52,,0.79,0.34,0.1,1.51,0.21,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
07/09/23 12:00,0.26,0.57999999999999996,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.28000000000000003,0.1,0.1,0.1,0.21,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.28999999999999998,0.1,0.52,,0.79,0.34,0.1,1.51,0.21,0.1,0.1,0.03,0.1,0.1,0.1,0.1,0.1,0.1
07/10/23 12:00,0.5,0.65,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.1,0.31,0.27,0.37,0.44,0.43,0.44,0.1,0.1,0.1,0.1,0.1,0.56999999999999995,0.1,0.1,0.56000000000000005,0.24,0.26,0.1,0.1,0.46,0.1,0.1,0.1,1.37,,0.1,0.1,0.1,0.42,0.1,0.1,0.1,0.04,0.21,0.1,0.44,0.1,0.1,0.1
07/11/23 12:00,0.5,0.65,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.1,0.31,0.27,0.37,0.44,0.43,0.44,0.1,0.1,0.1,0.1,0.1,0.56999999999999995,0.1,0.1,0.56000000000000005,0.24,0.26,0.1,0.1,0.46,0.1,0.1,0.1,1.37,,0.1,0.1,0.1,0.42,0.1,0.1,0.1,0.04,0.21,0.1,0.44,0.1,0.1,0.1
07/12/23 12:00,0.5,0.65,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.1,0.31,0.27,0.37,0.44,0.43,0.44,0.1,0.1,0.1,0.1,0.1,0.56999999999999995,0.1,0.1,0.56000000000000005,0.24,0.26,0.1,0.1,0.46,0.1,0.1,0.1,1.37,,0.1,0.1,0.1,0.42,,0.1,0.1,0.04,0.21,0.1,0.44,0.1,0.1,0.1
07/13/23 12:00,0.5,0.65,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.1,0.31,0.27,0.37,0.44,0.43,0.44,0.1,0.1,0.1,0.1,0.1,0.56999999999999995,0.1,0.1,0.56000000000000005,0.24,0.26,0.1,0.1,0.46,0.1,0.1,0.1,1.37,,0.1,0.1,0.1,0.42,,0.1,0.1,0.04,0.21,0.1,0.44,0.1,0.1,0.1
07/14/23 12:00,0.5,0.65,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.1,0.31,0.27,0.37,0.44,0.43,0.44,0.1,0.1,0.1,0.1,0.1,0.56999999999999995,0.1,0.1,0.56000000000000005,0.24,0.26,0.1,0.1,0.46,0.1,0.1,0.1,1.37,,0.1,0.1,0.1,0.42,,0.1,0.1,0.04,0.21,0.1,0.44,0.1,0.1,0.1
07/15/23 12:00,0.5,0.65,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.1,0.31,0.27,0.37,0.44,0.43,0.44,0.1,0.1,0.1,0.1,0.1,0.56999999999999995,0.1,0.1,0.56000000000000005,0.24,0.26,0.1,0.1,0.46,0.1,0.1,0.1,1.37,,0.1,0.1,0.1,0.42,0.1,0.1,0.1,0.04,0.21,0.1,0.44,0.1,0.1,
07/16/23 12:00,0.5,0.65,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02,0.1,0.1,0.1,0.1,0.1,0.1,0.39,0.1,0.1,0.31,0.27,0.37,0.44,0.43,0.44,0.1,0.1,0.1,0.1,0.1,0.56999999999999995,0.1,0.1,0.56000000000000005,0.24,0.26,0.1,0.1,0.46,0.1,0.1,0.1,1.37,,0.1,0.1,0.1,0.42,0.1,0.1,0.1,0.04,0.21,0.1,0.44,0.1,0.1,
07/17/23 12:00,0.46,0.33,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.22,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.39,1.18,0.1,0.1,0.38,0.23,0.1,,0.1,0.1,0.1,0.1,0.75,0.65,,1.36,0.1,0.1,0.75,0.1,0.1,0.1,0.01,0.1,,0.25,0.1,0.1,
07/18/23 12:00,0.46,0.33,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.22,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.39,1.18,0.1,0.1,0.38,0.23,0.1,,0.1,0.1,0.1,0.1,0.75,0.65,0.1,1.36,0.1,0.1,0.75,0.1,0.1,0.1,0.01,0.1,0.1,0.25,0.1,0.1,0.1
07/19/23 12:00,0.46,0.33,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.22,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.39,1.18,0.1,0.1,0.38,0.23,0.1,,0.1,0.1,0.1,0.1,0.75,0.65,0.1,1.36,0.1,0.1,0.75,0.1,0.1,0.1,0.01,0.1,0.1,0.25,0.1,0.1,0.1
07/20/23 12:00,0.46,0.33,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.22,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.39,1.18,0.1,0.1,0.38,0.23,0.1,,0.1,0.1,0.1,0.1,0.75,0.65,0.1,1.36,0.1,0.1,0.75,0.1,0.1,0.1,0.01,0.1,0.1,0.25,0.1,0.1,0.1
07/21/23 12:00,0.46,0.33,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.22,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.39,1.18,0.1,0.1,0.38,0.23,0.1,,0.1,0.1,0.1,0.1,0.75,0.65,,1.36,0.1,0.1,0.75,0.1,0.1,0.1,0.01,0.1,0.1,0.25,0.1,0.1,0.1
07/22/23 12:00,0.46,0.33,0.04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.1,0.1,0.1,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26,0.22,0.1,0.28000000000000003,0.1,0.1,0.1,0.1,0.39,1.18,0.1,0.1,0.38,,0.1,,0.1,0.1,0.1,0.1,0.75,0.65,0.1,1.36,0.1,0.1,0.75,0.1,0.1,0.1,,0.1,0.1,0.25,0.1,0.1,0.1
