Nr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
05/28/23 12:00,0.5,0.5,0.54,0.5,0.5,0.5,1.02,0.5,0.5,0.5,0.22,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.33,0.5,1.56,0.5,1.56,0.5,0.5,0.5,0.5,0.5,2.21,0.5,0.5,0.5,0.5,1.0900000000000001,1.2,1.62,1.4,2.06,2.52,2.9,3.64,1.57,1.62,10.72,3.31,12.92,,0.5,0.5,0.5,0.1,0.5,,0.5,1.24,1.66,1.1000000000000001
05/29/23 12:00,0.5,0.5,0.48,0.5,1.01,0.5,1.24,1.1299999999999999,1.5,1.34,0.11,0.5,0.5,1.07,1.59,0.5,2.78,1.29,1.03,0.5,1.03,1.2,1.06,0.5,1.42,1.1399999999999999,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,1.06,1.1299999999999999,0.5,0.5,0.5,1.63,2.66,0.5,7.68,3.35,3.03,5.79,0.5,0.5,,0.5,0.5,0.5,7.0000000000000007E-2,0.5,,4.63,5.34,6.35,1.97
05/30/23 12:00,0.5,0.5,0.48,0.5,1.01,0.5,1.24,1.1299999999999999,1.5,1.34,0.11,0.5,0.5,1.07,1.59,0.5,2.78,1.29,1.03,0.5,1.03,1.2,1.06,0.5,1.42,1.1399999999999999,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,1.06,1.1299999999999999,0.5,0.5,0.5,1.63,2.66,0.5,7.68,3.35,3.03,5.79,0.5,0.5,,0.5,0.5,0.5,7.0000000000000007E-2,0.5,2.1,4.63,5.34,6.35,1.97
05/31/23 12:00,0.5,0.5,0.48,0.5,1.01,0.5,1.24,1.1299999999999999,1.5,1.34,0.11,0.5,0.5,1.07,1.59,0.5,2.78,1.29,1.03,0.5,1.03,1.2,1.06,0.5,1.42,1.1399999999999999,,0.5,0.5,0.5,1.19,0.5,0.5,0.5,1.06,1.1299999999999999,0.5,0.5,0.5,1.63,2.66,0.5,7.68,3.35,3.03,5.79,0.5,0.5,,0.5,0.5,0.5,7.0000000000000007E-2,0.5,2.1,,5.34,6.35,1.97
06/01/23 12:00,0.5,0.5,0.48,0.5,1.01,0.5,1.24,1.1299999999999999,1.5,1.34,0.11,0.5,0.5,1.07,1.59,0.5,2.78,1.29,1.03,0.5,1.03,1.2,1.06,0.5,1.42,1.1399999999999999,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,1.06,1.1299999999999999,0.5,0.5,0.5,1.63,2.66,0.5,7.68,3.35,3.03,5.79,0.5,0.5,,0.5,0.5,0.5,7.0000000000000007E-2,0.5,2.1,4.63,5.34,6.35,1.97
06/02/23 12:00,0.5,0.5,0.48,0.5,1.01,0.5,1.24,1.1299999999999999,1.5,1.34,0.11,0.5,0.5,1.07,1.59,0.5,2.78,1.29,1.03,0.5,1.03,1.2,1.06,0.5,1.42,1.1399999999999999,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,1.06,1.1299999999999999,0.5,0.5,0.5,1.63,2.66,0.5,7.68,3.35,3.03,5.79,0.5,0.5,,0.5,0.5,0.5,7.0000000000000007E-2,0.5,2.1,4.63,5.34,6.35,1.97
06/03/23 12:00,0.5,0.5,0.48,0.5,1.01,0.5,1.24,1.1299999999999999,1.5,1.34,0.11,0.5,0.5,1.07,1.59,0.5,2.78,1.29,1.03,0.5,1.03,1.2,1.06,0.5,1.42,1.1399999999999999,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,1.06,1.1299999999999999,0.5,0.5,0.5,1.63,2.66,0.5,7.68,3.35,3.03,5.79,0.5,0.5,,0.5,0.5,0.5,7.0000000000000007E-2,0.5,2.1,4.63,5.34,6.35,1.97
06/04/23 12:00,0.5,0.5,0.48,0.5,1.01,0.5,1.24,1.1299999999999999,1.5,1.34,0.11,0.5,0.5,1.07,1.59,0.5,2.78,1.29,1.03,0.5,1.03,1.2,1.06,0.5,1.42,1.1399999999999999,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,1.06,1.1299999999999999,0.5,0.5,0.5,1.63,2.66,0.5,7.68,3.35,3.03,5.79,0.5,0.5,,0.5,0.5,0.5,7.0000000000000007E-2,0.5,2.1,4.63,5.34,6.35,1.97
06/05/23 12:00,0.5,0.5,0.39,0.5,0.5,0.5,2.37,0.5,1.06,2.33,0.43,0.5,0.5,0.5,0.5,0.5,1.1399999999999999,1.71,0.5,0.5,2.2599999999999998,0.5,0.5,2.2200000000000002,0.5,0.5,0.5,1.05,0.5,0.5,1.62,0.5,0.5,0.5,,0.5,1.1000000000000001,1.57,1.3,1.76,1.44,1.26,11.27,0.5,21.82,0.5,1.61,11.13,,0.5,0.5,0.5,0.04,4.8099999999999996,0.5,1.83,7.49,6.98,2.2999999999999998
06/06/23 12:00,0.5,0.5,0.39,0.5,0.5,0.5,2.37,0.5,1.06,2.33,0.43,0.5,0.5,0.5,0.5,0.5,1.1399999999999999,1.71,0.5,0.5,2.2599999999999998,0.5,0.5,2.2200000000000002,0.5,0.5,0.5,1.05,0.5,0.5,1.62,0.5,0.5,0.5,,0.5,1.1000000000000001,1.57,1.3,1.76,1.44,1.26,11.27,0.5,21.82,0.5,1.61,11.13,,0.5,0.5,0.5,0.04,4.8099999999999996,0.5,1.83,7.49,6.98,2.2999999999999998
06/07/23 12:00,0.5,0.5,0.39,0.5,0.5,0.5,2.37,0.5,1.06,2.33,0.43,0.5,0.5,0.5,0.5,0.5,1.1399999999999999,1.71,0.5,0.5,2.2599999999999998,0.5,0.5,2.2200000000000002,0.5,0.5,0.5,1.05,0.5,0.5,1.62,0.5,0.5,,,0.5,1.1000000000000001,1.57,1.3,1.76,1.44,1.26,11.27,0.5,21.82,0.5,1.61,11.13,5.26,0.5,0.5,0.5,0.04,4.8099999999999996,0.5,1.83,7.49,6.98,2.2999999999999998
06/08/23 12:00,0.5,0.5,,0.5,0.5,0.5,2.37,0.5,1.06,2.33,0.43,0.5,0.5,0.5,0.5,0.5,1.1399999999999999,1.71,0.5,0.5,2.2599999999999998,0.5,0.5,2.2200000000000002,0.5,0.5,0.5,1.05,0.5,0.5,1.62,0.5,0.5,0.5,,0.5,1.1000000000000001,1.57,1.3,1.76,1.44,1.26,11.27,0.5,21.82,0.5,1.61,11.13,5.26,0.5,0.5,0.5,0.04,4.8099999999999996,0.5,1.83,7.49,6.98,2.2999999999999998
06/09/23 12:00,0.5,0.5,,0.5,0.5,0.5,2.37,0.5,1.06,2.33,0.43,0.5,0.5,0.5,0.5,0.5,1.1399999999999999,1.71,0.5,0.5,2.2599999999999998,0.5,0.5,2.2200000000000002,0.5,0.5,0.5,1.05,0.5,0.5,1.62,0.5,0.5,0.5,,0.5,1.1000000000000001,1.57,1.3,1.76,1.44,1.26,11.27,0.5,,0.5,1.61,11.13,,0.5,0.5,0.5,0.04,4.8099999999999996,0.5,1.83,7.49,6.98,2.2999999999999998
06/10/23 12:00,0.5,0.5,0.39,0.5,0.5,0.5,2.37,0.5,1.06,2.33,0.43,0.5,0.5,0.5,0.5,0.5,1.1399999999999999,1.71,0.5,0.5,2.2599999999999998,0.5,0.5,2.2200000000000002,0.5,0.5,0.5,1.05,0.5,0.5,1.62,0.5,0.5,0.5,,0.5,1.1000000000000001,1.57,1.3,1.76,1.44,1.26,11.27,0.5,,0.5,1.61,11.13,5.26,0.5,0.5,0.5,0.04,4.8099999999999996,0.5,1.83,7.49,6.98,2.2999999999999998
06/11/23 12:00,0.5,0.5,0.39,0.5,0.5,0.5,2.37,0.5,1.06,2.33,0.43,0.5,0.5,0.5,0.5,0.5,1.1399999999999999,1.71,0.5,0.5,2.2599999999999998,0.5,0.5,0.5,0.5,0.5,0.5,1.05,0.5,0.5,1.62,0.5,0.5,0.5,,0.5,1.1000000000000001,1.57,1.3,1.76,1.44,1.26,11.27,0.5,,0.5,1.61,11.13,5.26,0.5,0.5,0.5,0.04,4.8099999999999996,0.5,1.83,7.49,6.98,2.2999999999999998
06/12/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,,1.77,2.46,0.16,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.56,0.5,0.5,0.5,16.68,3.32,0.5,,12.5,11.47,3.06,2.46,0.5,0.5,0.5,0.14000000000000001,2.15,1.2,2.19,6.81,9.65,3.15
06/13/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,,1.77,2.46,0.16,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,1.56,0.5,0.5,0.5,16.68,3.32,0.5,,12.5,11.47,3.06,2.46,0.5,0.5,0.5,0.14000000000000001,2.15,1.2,2.19,6.81,9.65,3.15
06/14/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,,1.77,2.46,0.16,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.56,0.5,0.5,0.5,16.68,3.32,0.5,,12.5,11.47,3.06,2.46,0.5,0.5,0.5,0.14000000000000001,2.15,1.2,2.19,6.81,9.65,3.15
06/15/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,,1.77,2.46,0.16,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,1.56,0.5,0.5,0.5,16.68,3.32,0.5,,12.5,11.47,3.06,2.46,0.5,0.5,0.5,0.14000000000000001,2.15,1.2,2.19,6.81,9.65,3.15
06/16/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,,1.77,2.46,0.16,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,1.56,0.5,0.5,0.5,16.68,3.32,0.5,,12.5,11.47,3.06,2.46,0.5,0.5,0.5,0.14000000000000001,2.15,1.2,2.19,6.81,9.65,3.15
06/17/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,,1.77,2.46,0.16,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,1.56,0.5,0.5,0.5,16.68,3.32,0.5,,12.5,11.47,3.06,2.46,0.5,0.5,0.5,,2.15,1.2,2.19,6.81,9.65,3.15
06/18/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,,1.77,2.46,0.16,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.06,0.5,0.5,1.1499999999999999,1.33,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.25,0.5,0.5,,0.5,0.5,0.5,16.68,3.32,0.5,,12.5,11.47,3.06,2.46,0.5,0.5,0.5,,2.15,1.2,2.19,6.81,9.65,3.15
06/19/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,,1.41,3.5,0.53,0.5,0.5,0.5,0.5,2.71,0.5,0.5,0.5,0.5,0.5,1.1499999999999999,1.33,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.26,1.06,,0.5,2.64,0.5,3.24,9.17,,,7.52,1.98,3.37,,0.5,0.5,0.5,,0.5,0.5,1.24,2.63,6.89,2.3199999999999998
06/20/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,1.4,1.41,3.5,0.53,0.5,0.5,0.5,0.5,2.71,0.5,0.5,0.5,0.5,0.5,1.1499999999999999,1.33,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.26,1.06,,0.5,2.64,0.5,3.24,9.17,,,7.52,1.98,3.37,,0.5,0.5,0.5,0.15,0.5,0.5,1.24,2.63,6.89,2.3199999999999998
06/21/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,1.4,1.41,3.5,0.53,0.5,0.5,0.5,0.5,2.71,0.5,0.5,0.5,0.5,0.5,1.1499999999999999,1.33,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.26,1.06,,0.5,2.64,0.5,3.24,9.17,,,7.52,1.98,3.37,,0.5,0.5,0.5,,0.5,0.5,1.24,2.63,6.89,2.3199999999999998
06/22/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,1.4,1.41,3.5,0.53,0.5,0.5,0.5,0.5,2.71,0.5,0.5,0.5,0.5,0.5,1.1499999999999999,1.33,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.26,1.06,2.08,0.5,2.64,0.5,3.24,9.17,,,7.52,1.98,3.37,,0.5,0.5,0.5,0.15,0.5,0.5,1.24,2.63,6.89,2.3199999999999998
06/23/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,1.4,1.41,3.5,0.53,0.5,0.5,0.5,0.5,2.71,0.5,0.5,0.5,0.5,0.5,1.1499999999999999,1.33,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,,0.5,0.5,1.26,1.06,2.08,0.5,2.64,0.5,3.24,9.17,,,7.52,1.98,3.37,,0.5,0.5,0.5,0.15,0.5,0.5,1.24,2.63,6.89,2.3199999999999998
06/24/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,1.4,1.41,3.5,0.53,0.5,0.5,0.5,0.5,2.71,0.5,0.5,0.5,0.5,0.5,1.1499999999999999,1.33,0.5,0.5,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.26,1.06,2.08,0.5,2.64,0.5,3.24,9.17,,,7.52,1.98,3.37,,0.5,0.5,0.5,0.15,0.5,0.5,1.24,2.63,6.89,2.3199999999999998
06/25/23 12:00,0.5,0.5,0.43,0.5,0.5,0.5,,1.4,1.41,3.5,0.53,0.5,0.5,0.5,0.5,2.71,0.5,0.5,0.5,0.5,0.5,1.8,3.71,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,1.19,0.5,0.5,0.5,0.5,0.5,1.26,1.06,2.08,0.5,2.64,0.5,3.24,9.17,,,7.52,1.98,3.37,,0.5,0.5,0.5,0.15,0.5,0.5,1.24,2.63,6.89,2.3199999999999998
06/26/23 12:00,0.5,,,0.5,0.5,0.5,1.65,3.63,1,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.8,3.71,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.03,1.28,2.39,0.5,0.5,2.1800000000000002,2.2599999999999998,4.8499999999999996,8.57,,7.21,8.8800000000000008,3.15,0.5,,0.5,,0.5,1.03,0.5,0.5,5.4,2.4900000000000002,9.77,0.5
06/27/23 12:00,0.5,0.5,,0.5,0.5,0.5,1.65,3.63,1,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.8,3.71,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.03,1.28,2.39,0.5,0.5,2.1800000000000002,2.2599999999999998,4.8499999999999996,8.57,,7.21,8.8800000000000008,3.15,0.5,,0.5,,0.5,1.03,0.5,0.5,5.4,2.4900000000000002,9.77,0.5
06/28/23 12:00,0.5,0.5,,0.5,0.5,0.5,1.65,3.63,1,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.8,3.71,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.03,1.28,2.39,0.5,0.5,2.1800000000000002,2.2599999999999998,4.8499999999999996,8.57,,7.21,8.8800000000000008,3.15,0.5,,0.5,,0.5,,0.5,0.5,5.4,2.4900000000000002,9.77,0.5
06/29/23 12:00,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.65,3.63,1,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.8,3.71,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,1.03,1.28,2.39,0.5,0.5,2.1800000000000002,2.2599999999999998,4.8499999999999996,8.57,,7.21,8.8800000000000008,3.15,0.5,,0.5,,0.5,1.03,0.5,0.5,5.4,2.4900000000000002,9.77,0.5
06/30/23 12:00,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.65,3.63,1,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.8,3.71,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.03,1.28,2.39,0.5,0.5,2.1800000000000002,2.2599999999999998,4.8499999999999996,8.57,,7.21,8.8800000000000008,3.15,0.5,,0.5,,0.5,1.03,0.5,0.5,5.4,2.4900000000000002,9.77,0.5
07/01/23 12:00,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.65,3.63,1,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.8,3.71,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.03,1.28,2.39,0.5,0.5,2.1800000000000002,2.2599999999999998,4.8499999999999996,8.57,,7.21,8.8800000000000008,3.15,0.5,,0.5,,0.5,1.03,0.5,0.5,5.4,2.4900000000000002,9.77,0.5
07/02/23 12:00,0.5,0.5,0.28000000000000003,0.5,0.5,0.5,1.65,3.63,1,0.5,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.8,3.71,0.5,1.0900000000000001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.03,1.28,2.39,0.5,0.5,2.1800000000000002,2.2599999999999998,4.8499999999999996,8.57,,7.21,8.8800000000000008,3.15,0.5,,0.5,,0.5,1.03,0.5,0.5,5.4,2.4900000000000002,9.77,0.5
07/03/23 12:00,3.2,3.89,0.43,2.4,6.03,1.44,3.66,0.5,2.88,0.5,0.02,0.5,0.5,,0.5,1.78,2.04,1.18,0.5,0.5,0.5,2.1,0.5,1.02,2.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.61,3.88,2.62,0.5,0.5,0.5,1.63,5.47,0.5,2.62,1.43,0.5,5.51,0.5,24.19,0.5,,0.5,0.75,4.3,0.5,3.42,7.29,7.4,1.54
07/04/23 12:00,3.2,3.89,,2.4,6.03,1.44,3.66,0.5,2.88,0.5,0.02,0.5,0.5,,0.5,1.78,2.04,1.18,0.5,0.5,0.5,2.1,0.5,1.02,2.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.61,3.88,2.62,0.5,0.5,0.5,1.63,5.47,0.5,2.62,1.43,0.5,5.51,0.5,24.19,0.5,,0.5,0.75,4.3,0.5,3.42,7.29,7.4,1.54
07/05/23 12:00,3.2,3.89,,2.4,6.03,1.44,3.66,0.5,2.88,0.5,0.02,0.5,0.5,,0.5,1.78,2.04,1.18,0.5,0.5,0.5,2.1,0.5,1.02,2.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.61,3.88,2.62,0.5,0.5,0.5,1.63,5.47,0.5,2.62,1.43,0.5,5.51,0.5,24.19,0.5,,0.5,0.75,4.3,0.5,3.42,7.29,7.4,1.54
07/06/23 12:00,3.2,3.89,0.43,2.4,6.03,1.44,3.66,0.5,2.88,0.5,0.02,0.5,0.5,,0.5,1.78,2.04,1.18,0.5,0.5,0.5,2.1,0.5,1.02,2.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.61,3.88,2.62,0.5,0.5,0.5,1.63,5.47,0.5,2.62,1.43,0.5,5.51,0.5,24.19,0.5,0.5,0.5,0.75,4.3,0.5,3.42,7.29,7.4,1.54
07/07/23 12:00,3.2,3.89,0.43,2.4,6.03,1.44,3.66,0.5,2.88,0.5,0.02,0.5,0.5,,0.5,1.78,2.04,1.18,0.5,0.5,0.5,2.1,0.5,1.02,2.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.61,3.88,2.62,0.5,0.5,0.5,1.63,5.47,0.5,2.62,1.43,0.5,5.51,0.5,24.19,0.5,0.5,0.5,0.75,4.3,0.5,3.42,7.29,7.4,1.54
07/08/23 12:00,3.2,3.89,0.43,2.4,6.03,1.44,3.66,0.5,2.88,0.5,0.02,0.5,0.5,,0.5,1.78,2.04,1.18,0.5,0.5,0.5,2.1,0.5,1.02,2.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.61,3.88,2.62,0.5,0.5,0.5,1.63,5.47,0.5,2.62,,0.5,5.51,0.5,24.19,0.5,0.5,0.5,0.75,4.3,0.5,3.42,7.29,7.4,1.54
07/09/23 12:00,3.2,3.89,0.43,2.4,6.03,1.44,3.66,0.5,2.88,0.5,0.02,0.5,0.5,,0.5,1.78,2.04,1.18,0.5,0.5,0.5,2.1,0.5,1.02,2.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,1.61,3.88,2.62,0.5,0.5,0.5,1.63,5.47,0.5,2.62,,0.5,5.51,0.5,24.19,0.5,0.5,0.5,0.75,4.3,0.5,3.42,7.29,7.4,1.54
07/10/23 12:00,0.5,1.37,0.76,0.5,4.6900000000000004,0.5,0.5,0.5,1.65,0.5,0,0.5,0.5,0.5,0.5,1.41,0.5,0.5,1.97,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,1.05,0.5,1.59,0.5,0.5,0.5,4.4000000000000004,1.43,0.5,,0.5,10.029999999999999,0.5,4.2300000000000004,0.5,0.5,0.5,0.33,2.4900000000000002,0.5,5.62,2.92,2.0099999999999998,0.5
07/11/23 12:00,0.5,1.37,0.76,0.5,4.6900000000000004,0.5,0.5,0.5,1.65,0.5,0,0.5,0.5,0.5,0.5,1.41,0.5,0.5,1.97,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,1.05,0.5,1.59,0.5,0.5,0.5,4.4000000000000004,1.43,0.5,,0.5,10.029999999999999,0.5,4.2300000000000004,0.5,0.5,0.5,0.33,2.4900000000000002,0.5,5.62,2.92,2.0099999999999998,0.5
07/12/23 12:00,0.5,1.37,0.76,0.5,4.6900000000000004,0.5,0.5,0.5,1.65,0.5,0,0.5,0.5,0.5,0.5,1.41,0.5,0.5,1.97,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,1.05,0.5,1.59,0.5,0.5,0.5,4.4000000000000004,1.43,0.5,,0.5,10.029999999999999,0.5,4.2300000000000004,,0.5,0.5,0.33,2.4900000000000002,0.5,5.62,2.92,2.0099999999999998,0.5
07/13/23 12:00,0.5,1.37,0.76,0.5,4.6900000000000004,0.5,0.5,0.5,1.65,0.5,0,0.5,0.5,0.5,0.5,1.41,0.5,0.5,1.97,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,1.05,0.5,1.59,0.5,0.5,0.5,4.4000000000000004,1.43,0.5,,0.5,10.029999999999999,0.5,4.2300000000000004,,0.5,0.5,0.33,2.4900000000000002,0.5,5.62,2.92,2.0099999999999998,0.5
07/14/23 12:00,0.5,1.37,0.76,0.5,4.6900000000000004,0.5,0.5,0.5,1.65,0.5,0,0.5,0.5,0.5,0.5,1.41,0.5,0.5,1.97,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,1.05,0.5,1.59,0.5,0.5,0.5,4.4000000000000004,1.43,0.5,,0.5,10.029999999999999,0.5,4.2300000000000004,,0.5,0.5,0.33,2.4900000000000002,0.5,5.62,2.92,2.0099999999999998,0.5
07/15/23 12:00,0.5,1.37,,0.5,4.6900000000000004,0.5,0.5,0.5,1.65,0.5,0,0.5,0.5,0.5,0.5,1.41,0.5,0.5,1.97,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,1.05,0.5,1.59,0.5,0.5,0.5,4.4000000000000004,1.43,0.5,,0.5,10.029999999999999,0.5,4.2300000000000004,0.5,0.5,0.5,0.33,2.4900000000000002,0.5,5.62,2.92,2.0099999999999998,
07/16/23 12:00,0.5,1.37,,0.5,4.6900000000000004,0.5,0.5,0.5,1.65,0.5,0,0.5,0.5,0.5,0.5,1.41,0.5,0.5,1.97,0.5,0.5,1.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0900000000000001,1.05,0.5,1.59,0.5,0.5,0.5,4.4000000000000004,1.43,0.5,,0.5,10.029999999999999,0.5,4.2300000000000004,0.5,0.5,0.5,0.33,2.4900000000000002,0.5,5.62,2.92,2.0099999999999998,
07/17/23 12:00,2.5299999999999998,4.13,,3.51,4.2699999999999996,4.2300000000000004,0.5,0.5,1.6,0.5,0.68,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,9.17,5.68,3.02,,8.66,6.54,0.5,0.5,0.5,0.5,0.5,0.28000000000000003,2.37,,5.33,1.79,3.03,
07/18/23 12:00,2.5299999999999998,4.13,0.42,3.51,4.2699999999999996,4.2300000000000004,0.5,0.5,1.6,0.5,0.68,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,9.17,5.68,3.02,2.36,8.66,6.54,0.5,0.5,0.5,0.5,0.5,0.28000000000000003,2.37,0.5,5.33,1.79,3.03,0.5
07/19/23 12:00,2.5299999999999998,4.13,0.42,3.51,4.2699999999999996,4.2300000000000004,0.5,0.5,1.6,0.5,0.68,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,9.17,5.68,3.02,2.36,8.66,6.54,0.5,0.5,0.5,0.5,0.5,0.28000000000000003,2.37,0.5,5.33,1.79,3.03,0.5
07/20/23 12:00,2.5299999999999998,4.13,0.42,3.51,4.2699999999999996,4.2300000000000004,0.5,0.5,1.6,0.5,0.68,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,0.5,9.17,5.68,3.02,2.36,8.66,6.54,0.5,0.5,0.5,0.5,0.5,0.28000000000000003,2.37,0.5,5.33,1.79,3.03,0.5
